No,Rank,Gender,Flavor,Juiciness,Tenderness,Umami,Palability,Marbling,Color,Texture,Surface Moisture,Total,Name,2,3,1+,1++,new_color,bright_color,grade_encode,grade_img,grade_surface_img,grade_marbling_img,grade_color_img,grade_texture_img,grade_total_img
76350,1++,steer,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076350.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76358,1++,steer,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076358.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76362,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076362.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76452,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076452.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76537,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076537.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76539,1++,steer,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076539.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76581,1++,steer,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076581.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76582,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076582.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76586,1++,steer,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076586.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76587,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076587.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76620,1++,female,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_076620.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76677,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076677.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76679,1++,female,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076679.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76680,1++,steer,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076680.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76737,1++,steer,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076737.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76828,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076828.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76858,1++,steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076858.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76859,1++,steer,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076859.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76883,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076883.jpg,0,0,0,1,6,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76912,1++,steer,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076912.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76953,1++,steer,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_076953.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76966,1++,steer,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_076966.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76969,1++,steer,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076969.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76985,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076985.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
76999,1++,female,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_076999.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77011,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077011.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77072,1++,steer,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077072.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77075,1++,steer,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077075.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77085,1++,female,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077085.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77093,1++,steer,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077093.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77122,1++,female,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077122.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77125,1++,steer,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_077125.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77163,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077163.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77187,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077187.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77216,1++,steer,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077216.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77235,1++,female,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_077235.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77245,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077245.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77247,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077247.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77252,1++,steer,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077252.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77263,1++,steer,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_077263.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77266,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077266.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77279,1++,steer,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077279.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77281,1++,steer,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077281.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77282,1++,steer,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077282.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77306,1++,steer,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077306.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77324,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077324.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77341,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077341.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77345,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077345.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77347,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077347.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77352,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077352.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77359,1++,steer,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_077359.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77366,1++,female,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077366.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77379,1++,steer,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077379.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77389,1++,steer,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077389.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77398,1++,steer,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077398.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77437,1++,steer,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_077437.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77526,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077526.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77527,1++,steer,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077527.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77559,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077559.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77567,1++,female,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077567.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77569,1++,female,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077569.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77583,1++,steer,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077583.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77584,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077584.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77589,1++,female,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077589.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77599,1++,steer,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077599.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77602,1++,steer,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077602.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77606,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077606.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77611,1++,female,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077611.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77668,1++,steer,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077668.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77677,1++,steer,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077677.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77712,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077712.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77724,1++,female,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077724.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77725,1++,steer,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077725.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77746,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077746.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77752,1++,steer,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077752.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
77763,1++,steer,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_077763.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
